tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N10030,366,62.634,27.636,"{6,34,73,83,117}",22924,61488,737.258,1836.509,"{416,594,616,645,56192}",4368,9.701,44.7661,-75.373,St Lawrence,RT-37
104N10031,366,27.954,13.783,"{3,14,31,38,58}",10231,61488,133.752,261.501,"{55,94,107,125,6733}",3735,1.162,44.8545,-75.2231,St Lawrence,RT-37
104N10032,366,64.730,30.226,"{6,30,77,87,120}",23691,61488,796.855,1786.111,"{406,591,622,694,55558}",4138,9.592,44.8631,-75.2028,St Lawrence,RT-37
104N10033,366,42.899,21.290,"{3,19,50,59,88}",15701,61488,309.878,661.997,"{179,252,263,277,24105}",4276,4.161,44.9088,-75.029,St Lawrence,RT-37
104N10034,366,42.350,21.864,"{2,17,51,59,76}",15500,61488,193.173,637.602,"{69,96,108,146,8448}",4934,1.459,44.9239,-74.9474,St Lawrence,RT-37
104N10035,366,54.331,25.371,"{5,24,64,73,96}",19885,61488,205.704,521.631,"{68,118,139,176,8777}",,1.515,44.9217,-74.9178,St Lawrence,RT-37
104N10036,366,61.617,24.882,"{11,36,70,81,108}",22552,61488,332.159,801.810,"{78,173,208,267,10282}",,1.775,44.9219,-74.8899,St Lawrence,RT-37
104N10037,366,42.787,19.601,"{4,23,49,57,80}",15660,61488,209.203,448.473,"{81,127,150,195,10245}",,1.769,44.9393,-74.8682,St Lawrence,RT-37
104N10038,366,43.577,20.487,"{2,22,50,58,88}",15949,61488,193.982,496.314,"{92,127,138,168,11762}",,2.031,44.9516,-74.8391,St Lawrence,RT-37
104N10039,366,42.730,20.476,"{2,23,47,57,88}",15639,61488,268.757,403.759,"{161,209,222,249,19860}",,3.409,44.9551,-74.7987,St Lawrence,RT-37
104N10040,366,25.716,11.969,"{2,14,28,34,49}",9412,61488,82.711,169.973,"{40,58,64,72,4084}",9412,0.705,44.9784,-74.7385,St Lawrence,RT-37
104N10041,365,3.153,2.002,"{1,2,3,4,14}",1028,61320,5.145,4.816,"{2,3,3,4,72}",11023,0.037,44.9798,-74.7249,St Lawrence,RT-37
104N12248,366,17.705,9.516,"{1,9,19,24,51}",6480,61488,90.293,225.828,"{24,36,45,68,3038}",,0.524,44.5745,-75.644,St Lawrence,RT-37
104N12759,366,96.932,39.535,"{10,52,118,126,140}",35477,61488,787.355,1940.288,"{247,401,494,646,26480}",11573,4.571,44.6724,-74.9869,St Lawrence,Market St
104N12760,366,69.601,33.469,"{4,29,86,95,111}",25474,61488,633.463,1760.935,"{222,355,395,471,23093}",6742,3.987,44.7384,-74.9907,St Lawrence,Main St
104N12761,366,16.388,8.761,"{1,7,19,23,34}",5867,61488,53.536,116.965,"{22,30,33,41,1644}",6285,0.284,44.7949,-74.9839,St Lawrence,Main St
104N12762,366,18.743,10.055,"{1,8,22,26,42}",6785,61488,73.536,143.871,"{32,47,52,61,2922}",6720,0.504,44.7989,-74.9829,St Lawrence,Main St
104N12763,366,40.402,21.175,"{1,15,49,57,81}",14787,61488,298.119,558.177,"{145,225,249,284,17356}",6720,2.996,44.8061,-74.9812,St Lawrence,Main St
104N12764,366,63.724,30.791,"{2,29,77,86,115}",23323,61488,603.647,1576.497,"{252,391,416,477,35543}",5940,6.136,44.8494,-74.9779,St Lawrence,RT-56
104N12765,366,3.846,2.248,"{1,2,4,5,12}",1277,61488,7.706,9.753,"{2,5,6,8,182}",5135,0.031,44.9214,-74.9182,St Lawrence,RT-56
104N12815,366,15.209,8.892,"{1,8,16,22,39}",5308,61488,275.968,605.284,"{122,167,190,243,13998}",1512,2.417,44.4648,-75.3389,St Lawrence,RT-182
104N12816,366,17.308,9.745,"{1,10,18,24,46}",6179,61488,454.708,1345.944,"{176,239,267,358,21496}",1544,3.711,44.4989,-75.3431,St Lawrence,RT-182
104N12817,366,19.763,11.554,"{1,11,20,26,62}",7095,61488,693.091,1798.011,"{258,369,418,585,32749}",1576,5.654,44.55,-75.3448,St Lawrence,RT-182
104N12818,366,21.058,11.593,"{1,12,22,28,55}",7623,61488,954.289,2940.041,"{168,225,291,439,18763}",3547,3.239,44.6164,-75.4046,St Lawrence,RT-182
104N12819,364,5.468,3.679,"{1,3,5,7,27}",1892,61152,48.804,100.957,"{28,33,36,47,2908}",3547,0.502,44.6527,-75.4452,St Lawrence,RT-182
